run_id,arch,level,mode,seed,lr,best_val_acc,train_time_s,epochs_ran,top1_page,top5_page,macro_f1_page,map_line,top1_retrieval,n_params,throughput_img_s,gpu_name,torch_version,timm_version
convnext_tiny_L2_pretrained_s2,convnext_tiny,2,pretrained,2,0.0001,0.7058823529411765,1332.680115699768,38,0.9285714285714286,0.9772727272727273,0.906926406926407,0.3823971886555953,0.5248995983935743,28056980,162.72683855101894,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L2_pretrained_s2,efficientnetv2_s,2,pretrained,2,0.0003,0.65625,1824.1285426616669,40,0.9025974025974026,0.9772727272727273,0.873917748917749,0.3474939156040687,0.4811244979919679,20572036,138.55264841515293,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L2_pretrained_s2,vit_small,2,pretrained,2,0.0003,0.6727941176470589,1714.7046809196472,40,0.9448051948051948,0.9772727272727273,0.929112554112554,0.3600000757272619,0.5060240963855421,21784244,90.90286641762872,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L2_pretrained_s2,swin_tiny,2,pretrained,2,0.0003,0.7261029411764706,1659.531905889511,39,0.9415584415584416,0.974025974025974,0.9237012987012987,0.3914199307364273,0.5317269076305221,27756206,141.59846316063775,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L3_pretrained_s2,resnet50,3,pretrained,2,0.0003,0.6905071521456437,2204.973931312561,40,0.9188311688311688,0.9837662337662337,0.893939393939394,0.35008942080710365,0.478714859437751,24139124,160.04314559313,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L3_pretrained_s2,convnext_tiny,3,pretrained,2,0.0001,0.7555266579973993,2156.5019612312317,40,0.9675324675324676,0.9837662337662337,0.9567099567099566,0.45384975161328,0.6,28056980,153.70571653558255,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L3_pretrained_s2,efficientnetv2_s,3,pretrained,2,0.0003,0.741222366710013,2071.242828607559,40,0.9577922077922078,0.9902597402597403,0.9437229437229437,0.4370600879189005,0.5799196787148594,20572036,172.4108112519869,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L3_pretrained_s2,vit_small,3,pretrained,2,0.0003,0.7256176853055917,1914.6029880046844,37,0.9675324675324676,0.9902597402597403,0.9567099567099566,0.4199052388083462,0.5562248995983936,21784244,150.82427270673298,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L3_pretrained_s2,swin_tiny,3,pretrained,2,0.0003,0.7698309492847855,2085.6012563705444,40,0.9805194805194806,0.9902597402597403,0.974025974025974,0.45644219185243873,0.5983935742971888,27756206,157.82068720024745,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L4_pretrained_s2,resnet50,4,pretrained,2,0.0003,0.7172675521821632,2684.910089492798,40,0.948051948051948,0.9805194805194806,0.9307359307359306,0.3769426778993384,0.5152610441767068,24139124,171.4457451957373,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L4_pretrained_s2,convnext_tiny,4,pretrained,2,0.0001,0.8045540796963947,2749.098713874817,40,0.9837662337662337,0.9902597402597403,0.9783549783549785,0.5076054816259667,0.6610441767068274,28056980,152.40981832968288,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L4_pretrained_s2,efficientnetv2_s,4,pretrained,2,0.0003,0.7713472485768501,2455.988501548767,35,0.9772727272727273,0.9935064935064936,0.9696969696969697,0.4819864705477929,0.6224899598393574,20572036,162.15043439502637,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L4_pretrained_s2,vit_small,4,pretrained,2,0.0003,0.784629981024668,2729.2575221061707,40,0.9675324675324676,0.987012987012987,0.9577922077922078,0.46646971546135707,0.6265060240963856,21784244,143.43085025880904,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L4_pretrained_s2,swin_tiny,4,pretrained,2,0.0003,0.8130929791271347,2826.980430841446,40,0.9707792207792207,0.9902597402597403,0.961038961038961,0.5085707438093499,0.672289156626506,27756206,132.42084121471345,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L1_pretrained_s3,resnet50,1,pretrained,3,0.0003,0.44660194174757284,803.2679100036621,40,0.7272727272727273,0.9090909090909091,0.6617965367965368,0.22115975170134874,0.3072289156626506,24139124,161.23356273444813,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L1_pretrained_s3,convnext_tiny,1,pretrained,3,0.0001,0.5339805825242718,751.0686676502228,37,0.788961038961039,0.9318181818181818,0.7401515151515152,0.2554413014272267,0.3755020080321285,28056980,155.11754139675398,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L1_pretrained_s3,efficientnetv2_s,1,pretrained,3,0.0003,0.44983818770226536,828.5227258205414,40,0.7337662337662337,0.8798701298701299,0.6676406926406926,0.2121217253864059,0.3152610441767068,20572036,162.3452995812929,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L1_pretrained_s3,vit_small,1,pretrained,3,0.0003,0.4919093851132686,716.9538984298706,37,0.7532467532467533,0.8993506493506493,0.6917285095856524,0.237628892200877,0.3337349397590361,21784244,158.33521820837194,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L1_pretrained_s3,swin_tiny,1,pretrained,3,0.0003,0.540453074433657,569.7394037246704,30,0.8116883116883117,0.9253246753246753,0.7674242424242425,0.2677565990714628,0.3859437751004016,27756206,143.63944162833096,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L2_pretrained_s3,resnet50,2,pretrained,3,0.0003,0.6394927536231884,1509.9314239025116,40,0.9025974025974026,0.9675324675324676,0.876082251082251,0.30035519567022645,0.42409638554216866,24139124,146.38257987616046,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L2_pretrained_s3,convnext_tiny,2,pretrained,3,0.0001,0.6902173913043478,1424.7126331329346,40,0.9383116883116883,0.9805194805194806,0.9182900432900433,0.3906559623415238,0.5337349397590362,28056980,173.7595368105815,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L2_pretrained_s3,efficientnetv2_s,2,pretrained,3,0.0003,0.6721014492753623,1477.7953698635101,40,0.9058441558441559,0.9707792207792207,0.882034632034632,0.361793310568502,0.4979919678714859,20572036,157.874709166606,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L2_pretrained_s3,vit_small,2,pretrained,3,0.0003,0.6847826086956522,1443.6187779903412,39,0.9188311688311688,0.9772727272727273,0.8963203463203461,0.3709314118357504,0.5024096385542168,21784244,173.80597471338362,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L2_pretrained_s3,swin_tiny,2,pretrained,3,0.0003,0.7264492753623188,1407.4747021198273,40,0.9675324675324676,0.9772727272727273,0.9572510822510824,0.4097188352472855,0.5622489959839357,27756206,148.4744228776653,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L3_pretrained_s3,resnet50,3,pretrained,3,0.0003,0.6675291073738681,1947.6130328178406,37,0.935064935064935,0.9837662337662337,0.913961038961039,0.34190715533772176,0.46265060240963857,24139124,140.5256251030851,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L3_pretrained_s3,convnext_tiny,3,pretrained,3,0.0001,0.7619663648124192,2219.6202030181885,40,0.974025974025974,0.9902597402597403,0.9653679653679653,0.46315620666002566,0.614859437751004,28056980,160.82682080318142,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L3_pretrained_s3,efficientnetv2_s,3,pretrained,3,0.0003,0.7179818887451488,1036.55051445961,20,0.948051948051948,0.987012987012987,0.9329004329004328,0.4085024829343454,0.5485943775100401,20572036,151.82996931887627,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L3_pretrained_s3,vit_small,3,pretrained,3,0.0003,0.7335058214747736,2060.519503593445,40,0.9577922077922078,0.9837662337662337,0.9448051948051948,0.42806579996862765,0.576706827309237,21784244,168.34090617415438,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L3_pretrained_s3,swin_tiny,3,pretrained,3,0.0003,0.7516170763260026,1905.5189731121063,40,0.9707792207792207,0.987012987012987,0.961038961038961,0.4692833368816101,0.6236947791164659,27756206,177.13752179551395,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L4_pretrained_s3,resnet50,4,pretrained,3,0.0003,0.7270142180094786,2641.7915155887604,40,0.9383116883116883,0.9805194805194806,0.9193722943722944,0.3744723013911714,0.5136546184738956,24139124,161.33769896122436,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
convnext_tiny_L4_pretrained_s3,convnext_tiny,4,pretrained,3,0.0001,0.7639810426540284,1482.5728726387024,22,0.9642857142857143,0.9837662337662337,0.9523809523809526,0.4690263164395714,0.623293172690763,28056980,170.48862301513336,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
efficientnetv2_s_L4_pretrained_s3,efficientnetv2_s,4,pretrained,3,0.0003,0.7848341232227488,2682.1836700439453,40,0.9707792207792207,0.987012987012987,0.9615800865800864,0.504405764921979,0.6578313253012048,20572036,174.82073839487745,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
vit_small_L4_pretrained_s3,vit_small,4,pretrained,3,0.0003,0.7677725118483413,2664.157552242279,40,0.9772727272727273,0.987012987012987,0.9707792207792207,0.46978537041925295,0.6100401606425703,21784244,167.5613987155337,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
swin_tiny_L4_pretrained_s3,swin_tiny,4,pretrained,3,0.0003,0.7981042654028436,2940.8621191978455,40,0.9772727272727273,0.987012987012987,0.9696969696969696,0.4981099009757722,0.6574297188755021,27756206,142.14199657258118,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
resnet50_L1_pretrained_s4,resnet50,1,pretrained,4,0.0003,0.49838187702265374,673.3853788375854,33,0.7305194805194806,0.8993506493506493,0.6739177489177489,0.22344257538177992,0.3208835341365462,24139124,156.25848508992777,NVIDIA RTX PRO 4000 Blackwell,2.13.0+cu130,1.0.28
